4.8829615116119385	12.083479607143254
-26.88629766729821	-5.197942931358323
-19.209269292651754	-0.5795867737847686
3.992178692414429	-5.082370419201666
-15.60758697862218	-21.799667202188168
-2.0141350589753984	11.57277992196083
-8.038806404641264	-17.838637101047595
-6.650393685460045	-14.325314541253622
-16.119276225151737	-30.60651729859819
-4.12114473681845	5.492224697017836
-15.540030129618344	-14.071660953368749
-35.52463335242305	-13.278262392103493
-3.926771108514571	-20.30990387559838
-26.14422454107489	-17.743346631088443
-15.945447378863378	-13.620175137442061
-35.21415948358663	-25.48431846684528
-2.5244592580142458	-7.146379465684518
-6.403630375674253	-33.90566736284916
-0.8165325973309336	-17.633934790389873
-27.237889033376973	-15.093924477199806
-2.218632588996229	-4.501434647491521
-4.018490185292534	-14.338432086330556
1.321418774163817	-5.025907112948914
-23.602785481874434	-17.851308964606062
-31.74768570889296	-5.419797477718248
-4.472125536797534	-20.782843341492708
-2.389568743116456	-23.71565122692897
-16.027974259164125	-3.5551763535480623
-5.412331005833039	-26.967008604178545
-14.194057018873764	-18.02191010892861
0.5579588122471932	-23.213451250353557
11.624504492085862	-26.333241787374163
-7.860669426723689	7.921060356864473
-18.88187648481653	-17.31863017463985
-15.424020483284608	-6.588044870460266
-16.225205379488784	-23.533009074999768
-14.284722938090567	0.8743982141799069
-8.110489064449212	0.17631329097912385
-16.210000653121938	-17.303672694940587
-18.88785570193795	-24.308489754670916
11.986173047774173	-6.481410497433217
-13.8408679852987	-7.14736845288121
-8.078293678676175	-7.077110764325369
-0.5479873285021313	-18.100187271458225
-25.48209655027688	-14.362792488914579
-5.6013312657200345	4.3045205952828685
11.61639631129242	-21.024289620602644
-18.391250861881304	-30.128908929604393
-5.385992629908344	-38.3394894783886
-13.759219963621717	-6.7133712813472926
-8.136805263142634	-8.704702548948717
-0.44718004878495776	-19.937447060208825
13.70702872795039	14.19072625442698
-6.035104782825641	-15.484263738113725
-1.8513108604068975	-7.681663783082428
15.774324646261508	-18.685164393755883
-5.631070698858366	-15.173210443880748
-28.525712465131903	-29.61458065466337
-9.92772423287579	-35.85290520656724
6.124586831369527	-35.81246810845283
-18.61243329483463	-34.7653784712345
-9.394822732170837	-29.209472653017087
-14.795269848920867	-34.300592483759374
-3.0222328591835605	-13.892707684498674
-38.286209237584956	-28.461237234421944
-8.253920442335072	-7.076777406510793
8.648402250857735	-23.24718461525753
-4.732804682260549	-5.582732206454099
-8.332860074943483	-23.15231856915655
-31.68405083427227	-5.0471858982917714
-21.298134415192116	6.92425946450993
-28.18292713775793	-7.816258452352443
-16.1045617465697	-35.639478486352616
